gene	ensembl_id	phenotype	trait_type	n_cases	burden_set	P_SKATO	P_Burden	P_SKAT	BETA	n_variants
UBAC2	ENSG00000134882	N25 impaired renal tubular function	icd_first_occurrence	160	pLoF	1.0	0.876276244976837	1.0	-0.0400442060405832	21
UBAC2	ENSG00000134882	N26 unspecified contracted kidney	icd_first_occurrence	176	pLoF	1.0	0.877061222020235	1.0	-0.040043280649152	21
UBAC2	ENSG00000134882	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	pLoF	1.0	0.862189005707991	1.0	-0.0400484115171394	21
UBAC2	ENSG00000134882	Q63 other congenital malformations of kidney	icd_first_occurrence	452	pLoF	1.0	0.799193777559661	1.0	-0.0400678865920672	21
FANCM	ENSG00000187790	N17 acute renal failure	icd_first_occurrence	7312	pLoF	1.0	0.873130663039624	0.982804540198887	0.00109737613758006	124
FANCM	ENSG00000187790	N18 chronic renal failure	icd_first_occurrence	14086	pLoF	1.0	0.925574090910181	0.909227483768585	-0.000479762557087079	124
FANCM	ENSG00000187790	N19 unspecified renal failure	icd_first_occurrence	2345	pLoF	1.0	0.879372732710711	0.952170357533479	0.00182544460267127	124
KIAA0586	ENSG00000100578	Q63 other congenital malformations of kidney	icd_first_occurrence	452	pLoF	1.0	0.931007719086963	1.0	-0.00169805077496476	111
DACT1	ENSG00000165617	C64 Malignant neoplasm of kidney	icd10	985	pLoF	1.0	0.777955539232478	1.0	-0.0271080182601701	22
DACT1	ENSG00000165617	N04 nephrotic syndrome	icd_first_occurrence	242	pLoF	1.0	0.891545022847717	1.0	-0.0274838807391853	22
DACT1	ENSG00000165617	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	1.0	0.835629539545745	1.0	-0.0293038725427625	22
DACT1	ENSG00000165617	N25 impaired renal tubular function	icd_first_occurrence	160	pLoF	1.0	0.9104094040095	1.0	-0.02625179356507	22
DACT1	ENSG00000165617	N26 unspecified contracted kidney	icd_first_occurrence	176	pLoF	1.0	0.903229149806752	1.0	-0.0282038247805581	22
DACT1	ENSG00000165617	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	pLoF	1.0	0.903692839309633	1.0	-0.0266146250093221	22
DACT1	ENSG00000165617	Q61 cystic kidney disease	icd_first_occurrence	735	pLoF	1.0	0.80050513919088	1.0	-0.027465270111396	22
DACT1	ENSG00000165617	Q63 other congenital malformations of kidney	icd_first_occurrence	452	pLoF	1.0	0.848291780183475	1.0	-0.0267965528820088	22
TTC8	ENSG00000165533	N04 nephrotic syndrome	icd_first_occurrence	242	pLoF	1.0	0.77696211260635	1.0	-0.0398500953667697	28
TTC8	ENSG00000165533	N25 impaired renal tubular function	icd_first_occurrence	160	pLoF	1.0	0.821877238988766	1.0	-0.0399652093023851	28
TTC8	ENSG00000165533	N26 unspecified contracted kidney	icd_first_occurrence	176	pLoF	1.0	0.810599255835967	1.0	-0.0399974371731941	28
TTC8	ENSG00000165533	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	pLoF	1.0	0.803210396339252	1.0	-0.0401148117445057	28
RAD51	ENSG00000051180	C64 Malignant neoplasm of kidney	icd10	985	pLoF	1.0	0.877942219946655	0.999998644449134	-0.0401420137709783	6
RAD51	ENSG00000051180	I12 hypertensive renal disease	icd_first_occurrence	1513	pLoF	1.0	0.852853697468442	0.999996277847927	-0.0401944367219278	6
RAD51	ENSG00000051180	N04 nephrotic syndrome	icd_first_occurrence	242	pLoF	1.0	0.936718056077892	1.0	-0.0400398855264129	6
RAD51	ENSG00000051180	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	1.0	0.903494498881007	0.999999568478018	-0.0400882764546781	6
RAD51	ENSG00000051180	N19 unspecified renal failure	icd_first_occurrence	2345	pLoF	1.0	0.812035061511131	0.999988276708415	-0.0402893341207435	6
RAD51	ENSG00000051180	N25 impaired renal tubular function	icd_first_occurrence	160	pLoF	1.0	0.949255579997981	1.0	-0.0400332549179394	6
RAD51	ENSG00000051180	N26 unspecified contracted kidney	icd_first_occurrence	176	pLoF	1.0	0.951728598085486	1.0	-0.040031644038619	6
RAD51	ENSG00000051180	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	pLoF	1.0	0.949273681901949	1.0	-0.0400281555849867	6
RAD51	ENSG00000051180	Q61 cystic kidney disease	icd_first_occurrence	735	pLoF	1.0	0.895397277041058	0.999999773339934	-0.0400875485875191	6
RAD51	ENSG00000051180	Q63 other congenital malformations of kidney	icd_first_occurrence	452	pLoF	1.0	0.919902446126225	1.0	-0.040055450905477	6
B2M	ENSG00000166710	Urea	continuous	376551	pLoF	1.0	0.772325841154006	0.858295183373644	0.00441070898574111	5
B2M	ENSG00000166710	C64 Malignant neoplasm of kidney	icd10	985	pLoF	1.0	0.899853324157623	0.999941029501207	-0.0401508389544233	5
B2M	ENSG00000166710	I12 hypertensive renal disease	icd_first_occurrence	1513	pLoF	1.0	0.882238194275131	0.999880155648224	-0.0401878693616037	5
B2M	ENSG00000166710	N04 nephrotic syndrome	icd_first_occurrence	242	pLoF	1.0	0.953922850021511	0.999999648659141	-0.0400284636839241	5
B2M	ENSG00000166710	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	pLoF	1.0	0.929744108355762	0.999994913238316	-0.0400639952114643	5
B2M	ENSG00000166710	N19 unspecified renal failure	icd_first_occurrence	2345	pLoF	1.0	0.84727662875223	0.999782789775511	-0.0402911956556978	5
B2M	ENSG00000166710	N23 unspecified renal colic	icd_first_occurrence	4304	pLoF	1.0	0.775838759649029	0.999045221357038	-0.0405513011827087	5
