GENE	SYMBOL	CHR	START	STOP	NSNPS	N	ZSTAT	P
152185	SPICE1	3	113161565	113234034	320	955534	-0.70128	0.75844
54847	SIDT1	3	113251218	113348422	356	957989	-0.38049	0.64821
205717	USF3	3	113367232	113415493	70	939741	-1.0947	0.86319
80218	NAA50	3	113435307	113465120	39	935423	-1.0115	0.84411
523	ATP6V1A	3	113465866	113530905	93	950414	-2.3695	0.99109
54762	GRAMD1C	3	113557671	113666021	268	943264	0.11455	0.4544
254887	ZDHHC23	3	113666748	113705706	77	937262	-0.058357	0.52327
57577	CCDC191	3	113682984	113775460	150	951324	-0.13726	0.55459
79691	QTRT2	3	113775582	113807269	69	960796	-0.48466	0.68604
1814	DRD3	3	113847499	113918254	227	966225	-0.54792	0.70813
7634	ZNF80	3	113953370	113956425	15	953239	-2.511	0.99398
201633	TIGIT	3	114012833	114029135	47	911890	1.0266	0.15231
26137	ZBTB20	3	114033348	114866132	1943	948751	1.2143	0.11232
2596	GAP43	3	115342151	115440334	281	940514	-1.4588	0.92769
4045	LSAMP	3	115521210	116164385	1798	953169	-0.31712	0.62442
152404	IGSF11	3	118619477	118864915	775	953412	3.9974	3.2025e-05
152405	TEX55	3	118864997	118879674	63	970737	4.3395	7.1395e-06
7348	UPK1B	3	118892425	118924000	128	948041	1.5214	0.064083
8702	B4GALT4	3	118930589	118959754	140	969268	0.73849	0.23011
57514	ARHGAP31	3	119013220	119138323	512	957578	1.5404	0.061734
55254	TMEM39A	3	119147807	119182529	93	979981	2.8398	0.0022574
56983	POGLUT1	3	119187785	119213555	79	970851	2.5319	0.0056725
51300	TIMMDC1	3	119217324	119243128	99	973521	1.4269	0.076807
941	CD80	3	119243140	119278481	133	973069	3.0693	0.0010729
141	ADPRH	3	119298280	119308792	30	926611	-0.55097	0.70917
51365	PLA1A	3	119316695	119348658	132	958297	0.3378	0.36776
64091	POPDC2	3	119360899	119379437	76	982738	1.7014	0.04443
10063	COX17	3	119388372	119396243	35	959542	1.301	0.096621
89876	CFAP91	3	119421869	119485949	177	957081	0.71657	0.23682
8856	NR1I2	3	119499331	119552295	168	960343	0.71458	0.23744
2932	GSK3B	3	119540800	119813264	485	960696	0.6822	0.24756
165829	GPR156	3	119884328	120003921	386	967994	1.5751	0.057611
116064	LRRC58	3	120043576	120068186	86	964822	0.60789	0.27163
11167	FSTL1	3	120113061	120169918	195	966074	1.1905	0.11692
4710	NDUFB4	3	120315128	120321258	28	919510	1.1505	0.12496
3081	HGD	3	120347015	120401418	220	887945	-1.1079	0.86605
285282	RABL3	3	120405528	120461384	125	927852	1.4241	0.077204
2960	GTF2E1	3	120461558	120502216	100	939458	1.2778	0.10067
9515	STXBP5L	3	120627050	121143608	1799	961966	0.058216	0.47679
10721	POLQ	3	121150273	121264853	269	959904	0.59326	0.2765
503582	ARGFX	3	121281269	121309469	103	959008	1.5524	0.060282
51725	FBXO40	3	121312170	121349139	141	952644	1.535	0.062387
3059	HCLS1	3	121350246	121379791	84	979415	4.7538	9.9818e-07
2804	GOLGB1	3	121382046	121468662	177	964702	5.689	6.3897e-09
9657	IQCB1	3	121488608	121553926	230	975723	4.4875	3.604e-06
55840	EAF2	3	121554030	121605373	155	977708	4.8721	5.5208e-07
6565	SLC15A2	3	121613171	121663034	193	975368	6.1094	5e-10
286676	ILDR1	3	121706170	121741127	84	952987	7.4311	5.3846e-14
942	CD86	3	121774209	121839990	139	969401	4.2011	1.3282e-05
846	CASR	3	121902530	122005350	440	975535	5.8504	2.4523e-09
1475	CSTA	3	122044011	122060816	61	956634	2.7196	0.003268
131076	MIX23	3	122078436	122102074	71	972869	5.6114	1.0034e-08
26355	FAM162A	3	122103023	122128961	92	964307	5.81	3.1243e-09
54554	WDR5B	3	122130700	122134882	7	966522	4.7195	1.1822e-06
3836	KPNA1	3	122140748	122233786	234	959749	5.3952	3.423e-08
83666	PARP9	3	122246757	122283523	96	959556	4.8368	6.5966e-07
151636	DTX3L	3	122283085	122294050	29	948389	4.7921	8.251e-07
165631	PARP15	3	122296435	122357894	263	955643	2.0231	0.021531
54625	PARP14	3	122399672	122449687	184	980722	1.7335	0.041502
79663	HSPBAP1	3	122458844	122512666	183	968266	0.97645	0.16442
84925	SLC49A4	3	122513901	122599986	209	967687	1.2339	0.10861
54437	SEMA5B	3	122628040	122747452	435	949291	1.8019	0.035783
10954	PDIA5	3	122785856	122880953	302	962009	0.30784	0.3791
26984	SEC22A	3	122920774	122992983	266	979949	0.57098	0.28401
111	ADCY5	3	123001143	123167924	436	939576	3.5699	0.00017855
201562	HACD2	3	123213363	123303924	270	960419	2.4915	0.0063594
4638	MYLK	3	123331143	123603149	566	921242	0.5201	0.3015
64770	CCDC14	3	123616152	123680255	172	925774	0.60983	0.27099
54763	ROPN1	3	123687862	123711017	55	903576	1.6223	0.052369
8997	KALRN	3	123813558	124440036	2268	963441	4.0131	2.9959e-05
7372	UMPS	3	124449213	124468120	82	971277	1.6121	0.05347
3693	ITGB5	3	124480795	124606500	479	970452	2.5427	0.0054999
56667	MUC13	3	124624289	124653595	118	950314	0.92637	0.17713
57493	HEG1	3	124684554	124774802	312	948519	5.0481	2.231e-07
84561	SLC12A8	3	124801480	124931609	622	962001	2.4114	0.0079457
7707	ZNF148	3	124944513	125094198	307	959809	4.0892	2.1639e-05
8723	SNX4	3	125165488	125239058	235	964646	3.5166	0.00021856
114885	OSBPL11	3	125247702	125314381	259	960635	1.9536	0.025375
200810	ALG1L1P	3	125647459	125709383	190	922184	2.4611	0.006926
152015	ROPN1B	3	125687987	125702297	32	913121	1.4061	0.079844
54946	SLC41A3	3	125725200	125820398	390	963336	2.8465	0.0022101
10840	ALDH1L1	3	125822404	125900029	369	967069	5.1185	1.5395e-07
28999	KLF15	3	126061478	126076236	26	940520	1.758	0.039372
348807	CFAP100	3	126113751	126155399	186	940909	1.4968	0.06722
79364	ZXDC	3	126156444	126194773	147	958373	0.11845	0.45285
131669	UROC1	3	126200008	126236616	177	944914	1.3443	0.089431
166012	CHST13	3	126243131	126262134	90	972585	2.2391	0.012575
152065	C3orf22	3	126245842	126277808	152	968795	2.1421	0.016094
645840		3	126290622	126327398	119	955113	-0.31894	0.62511
114112	TXNRD3	3	126325895	126375056	160	968632	-0.21645	0.58568
84303	CHCHD6	3	126423063	126679263	736	965089	0.56779	0.28509
5361	PLXNA1	3	126707437	126756235	174	971845	3.2853	0.00050937
285311	PRR23E	3	126911974	126917028	12	966940	2.392	0.0083776
131601	TPRA1	3	127291907	127309602	22	956732	1.0612	0.14429
4171	MCM2	3	127317200	127341279	33	941151	1.1811	0.11879
50512	PODXL2	3	127348002	127391653	65	924306	0.17937	0.42882
80325	ABTB1	3	127391781	127399769	15	929148	0.87272	0.19141
11343	MGLL	3	127407905	127542093	446	945438	1.0893	0.138
166348	KBTBD12	3	127634075	127706514	190	955866	-0.85376	0.80338
29927	SEC61A1	3	127770402	127790526	52	974298	0.0073503	0.49707
8607	RUVBL1	3	127799800	127872752	157	962498	2.8649	0.0020854
60678	EEFSEC	3	127872302	128127489	546	963875	3.6558	0.00012819
165721	DNAJB8	3	128181275	128186091	23	958799	1.0323	0.15096
2624	GATA2	3	128198265	128212030	41	944605	3.3224	0.00044623
6184	RPN1	3	128338813	128369719	108	966347	0.11521	0.45414
7879	RAB7A	3	128444975	128533641	281	949676	2.3506	0.0093714
28976	ACAD9	3	128598333	128631957	151	954782	1.3506	0.088416
100132731		3	128629002	128664843	164	946210	1.3475	0.088915
57501	CFAP92	3	128689779	128719915	68	945129	1.3405	0.090035
79825	EFCC1	3	128720131	128759585	67	932450	2.4329	0.0074901
2815	GP9	3	128775459	128781254	5	914762	0.17159	0.43188
339122	RAB43	3	128806412	128840993	34	887244	0.51092	0.3047
100534599	ISY1-RAB43	3	128806412	128880073	86	885243	0.28107	0.38933
57461	ISY1	3	128846259	128880409	45	884365	0.12456	0.45044
7555	CNBP	3	128886658	128902810	23	874756	-1.5136	0.93494
22820	COPG1	3	128968453	128996616	59	921192	0.40317	0.34341
56941	HMCES	3	128997680	129025029	65	928857	0.48523	0.31376
8971	H1-10	3	129033614	129035120	6	954811	0.83801	0.20101
90288	EFCAB12	3	129120164	129147494	92	942072	1.3773	0.084206
8930	MBD4	3	129149787	129159022	22	960778	1.7045	0.044147
55764	IFT122	3	129158671	129239350	218	939275	1.5606	0.059314
6010	RHO	3	129247482	129254187	20	924276	1.5143	0.064977
132243	H1-8	3	129262057	129270310	30	943000	1.5479	0.060828
23129	PLXND1	3	129274056	129325582	185	953774	3.9541	3.841e-05
23023	TMCC1	3	129366635	129612419	310	938195	2.325	0.010036
7200	TRH	3	129693236	129696781	9	984047	3.6933	0.00011067
644974	ALG1L2	3	129800674	129817233	47	877400	1.0302	0.15147
256076	COL6A5	3	130064359	130203690	516	968653	3.1374	0.00085224
131873	COL6A6	3	130236198	130395890	374	946172	0.93057	0.17604
30849	PIK3R4	3	130397778	130465696	174	941966	0.69596	0.24323
27032	ATP2C1	3	130569327	130735556	322	943115	0.18999	0.42466
28990	ASTE1	3	130732721	130745698	23	978450	1.1294	0.12937
79858	NEK11	3	130745694	131069309	779	954172	0.36774	0.35653
131870	NUDT16	3	131100515	131107674	10	926453	-0.52288	0.69947
11222	MRPL3	3	131181045	131221860	94	960277	-1.2921	0.90184
131034	CPNE4	3	131252413	131759152	2309	964567	-0.64588	0.74082
55	ACP3	3	132036211	132087146	217	971568	2.546	0.0054476
23317	DNAJC13	3	132136361	132257876	275	961971	6.0908	5.616e-10
84129	ACAD11	3	132276982	132378975	182	961384	4.2535	1.0521e-05
51554	ACKR4	3	132316081	132321488	10	964017	4.3551	6.6499e-06
79876	UBA5	3	132373290	132397467	27	962690	2.581	0.0049255
27031	NPHP3	3	132399453	132441303	89	964359	6.0501	7.2373e-10
66000	TMEM108	3	132757171	133116619	1228	968869	0.4417	0.32935
8419	BFSP2	3	133118790	133194056	263	935080	-0.83739	0.79881
55573	CDV3	3	133292434	133309118	47	967770	-0.076003	0.53029
11073	TOPBP1	3	133319449	133380762	199	969758	-1.2867	0.9009
7018	TF	3	133464977	133497850	128	960287	0.47122	0.31874
58477	SRPRB	3	133502877	133540336	92	941721	1.1347	0.12826
51560	RAB6B	3	133543079	133614691	257	953798	-2.2745	0.98853
80111	C3orf36	3	133646989	133648656	3	890142	-0.76412	0.7776
6578	SLCO2A1	3	133651540	133748920	348	952451	-1.9774	0.976
6259	RYK	3	133875978	133969586	231	940099	-0.80583	0.78983
51421	AMOTL2	3	134074187	134094321	38	940281	3.4054	0.00033032
25847	ANAPC13	3	134196546	134204865	18	965937	0.65599	0.25591
80254	CEP63	3	134204575	134293855	228	965601	0.77578	0.21894
339855	KY	3	134318765	134370522	137	968699	1.0423	0.14863
2047	EPHB1	3	134514099	134979309	1605	964430	0.055171	0.478
5523	PPP2R3A	3	135684515	135866752	351	948532	7.1452	4.4932e-13
55167	MSL2	3	135867760	135915522	67	933273	6.1094	5e-10
5096	PCCB	3	135969167	136056737	162	952501	7.5188	2.7645e-14
10274	STAG1	3	136055077	136471245	732	953364	6.8742	3.1175e-12
80723	SLC35G2	3	136537861	136574734	107	971000	4.134	1.7823e-05
4690	NCK1	3	136581050	136670446	225	963686	3.6724	0.00012013
53833	IL20RB	3	136676707	136729927	126	952290	3.2378	0.00060235
8403	SOX14	3	137483134	137485176	6	962104	-0.48584	0.68646
51208	CLDN18	3	137717658	137752494	71	970011	1.5288	0.063158
199221	DZIP1L	3	137780827	137834451	141	960814	-0.16932	0.56723
51146	A4GNT	3	137842560	137851229	16	953583	1.4888	0.068266
51163	DBR1	3	137879830	137893791	25	949963	1.5683	0.05841
25852	ARMC8	3	137906115	138017231	103	916836	0.084071	0.4665
347736	NME9	3	137980279	138049018	72	910177	-0.0017322	0.50069
22808	MRAS	3	138066490	138124377	154	952240	0.96804	0.16651
83850	ESYT3	3	138153415	138197910	109	938343	1.2434	0.10687
80321	CEP70	3	138213186	138313187	205	950721	0.24289	0.40405
55179	FAIM	3	138327542	138352218	47	951816	0.93814	0.17409
5291	PIK3CB	3	138371540	138553780	273	940538	-0.67103	0.7489
668	FOXL2	3	138663066	138665982	7	925894	-1.8411	0.9672
401089	FOXL2NB	3	138666076	138672830	22	946192	-0.32203	0.62629
729627	PRR23A	3	138722804	138725110	5	877347	0.72017	0.23571
389151	PRR23B	3	138737873	138739768	1	1004040	-0.47358	0.6821
389152	PRR23C	3	138760944	138763734	12	959134	-0.093716	0.53733
56945	MRPS22	3	139062861	139075888	38	980891	-0.12603	0.55015
9276	COPB2	3	139076433	139108522	77	975929	1.4795	0.069503
5948	RBP2	3	139171726	139199662	77	972047	1.5668	0.058585
5947	RBP1	3	139236276	139258671	66	967504	-0.30762	0.62081
349565	NMNAT3	3	139279022	139396885	279	956394	-1.6539	0.95092
64084	CLSTN2	3	139654027	140286919	2106	957687	-1.6583	0.95137
287015	TRIM42	3	140396866	140419992	81	959658	-1.874	0.96954
55186	SLC25A36	3	140660662	140698785	86	965752	1.1139	0.13265
92369	SPSB4	3	140770743	140867453	224	933765	-0.35538	0.63885
92370	PXYLP1	3	140950682	141013486	246	956008	1.1279	0.12969
253461	ZBTB38	3	141043055	141168634	293	951746	6.4165	6.971e-11
5922	RASA2	3	141205891	141334186	178	944166	3.2141	0.00065424
646730	LRRC78P	3	141381934	141426234	225	907168	1.2196	0.11131
9616	RNF7	3	141457051	141465645	27	968138	1.0351	0.15032
131890	GRK7	3	141497043	141535892	116	950830	2.5187	0.0058902
483	ATP1B3	3	141595424	141645382	193	967861	7.5818	1.7042e-14
7029	TFDP2	3	141663270	141868386	768	959546	8.2295	9.4022e-17
256356	GK5	3	141876369	141944449	177	940554	7.551	2.1594e-14
54464	XRN1	3	142025449	142166904	221	942102	4.1403	1.7343e-05
545	ATR	3	142168077	142297668	316	957456	4.9364	3.9788e-07
5357	PLS1	3	142315229	142432506	280	963364	4.1519	1.6487e-05
7220	TRPC1	3	142443266	142526730	185	958762	2.5542	0.0053212
26577	PCOLCE2	3	142536702	142608045	222	959780	1.9739	0.024198
344838	PAQR9	3	142680073	142682818	8	935889	-0.62751	0.73484
23350	U2SURP	3	142720366	142779567	116	957835	4.5278	2.9799e-06
9435	CHST2	3	142838618	142842856	9	938723	2.4636	0.0068766
285195	SLC9A9	3	142984063	143567373	2139	956019	-0.75726	0.77555
205428	DIPK2A	3	143690640	143711210	54	946495	-0.8579	0.80452
5352	PLOD2	3	145787225	145879282	317	960318	-0.44504	0.67186
57088	PLSCR4	3	145910122	145968966	264	956087	-0.12581	0.55006
57047	PLSCR2	3	146109150	146213778	364	967866	-1.1208	0.86882
5359	PLSCR1	3	146232967	146262628	145	976680	0.38424	0.3504
389158	PLSCR5	3	146294342	146324003	168	980848	-0.79314	0.78615
84107	ZIC4	3	147103835	147124596	42	954638	0.0027023	0.49892
7545	ZIC1	3	147127181	147134506	9	980113	0.51992	0.30156
185	AGTR1	3	148415658	148460790	130	955446	1.3778	0.084131
1360	CPB1	3	148508917	148577979	257	955900	0.063179	0.47481
1359	CPA3	3	148583043	148614874	98	965895	-0.70838	0.76064
2992	GYG1	3	148709195	148745456	96	950242	0.47199	0.31847
6596	HLTF	3	148747904	148804341	154	942472	0.37786	0.35277
84343	HPS3	3	148847371	148891305	199	955562	-0.21879	0.58659
1356	CP	3	148880197	148939832	197	936398	0.67372	0.25025
116441	TM4SF18	3	149036285	149051548	46	955183	1.133	0.12862
4071	TM4SF1	3	149086805	149095647	22	958666	0.14167	0.44367
7104	TM4SF4	3	149192368	149221181	205	980186	1.7008	0.044487
25937	WWTR1	3	149235022	149421060	715	946438	1.0846	0.13906
51122	COMMD2	3	149456257	149470287	29	939428	1.1916	0.1167
389161	ANKUB1	3	149478887	149510610	103	968361	2.8705	0.0020489
11342	RNF13	3	149530475	149679926	336	960402	1.2828	0.099775
5217	PFN2	3	149682691	149688741	8	952682	1.0772	0.14069
653659	TMEM183BP	3	149699448	149701153	2	982173	0.85628	0.19592
9819	TSC22D2	3	150126101	150177906	132	982906	1.1992	0.11522
27230	SERP1	3	150259780	150264428	11	965719	-1.6294	0.94838
83939	EIF2A	3	150264465	150303803	113	969385	-0.56228	0.71304
51714	SELENOT	3	150321066	150348234	63	956788	-0.45078	0.67392
131831	ERICH6	3	150377672	150421786	115	956093	-1.7545	0.96033
6478	SIAH2	3	150458910	150481263	54	936683	-2.8161	0.99757
7401	CLRN1	3	150643950	150690786	168	948786	1.1035	0.1349
116931	MED12L	3	150803452	151154465	1049	959372	-0.71794	0.7636
29909	GPR171	3	150915537	150920997	12	978724	0.76576	0.22191
9934	P2RY14	3	150929905	150996996	179	952789	-0.57555	0.71754
53836	GPR87	3	151011874	151034636	79	959098	0.56332	0.28661
53829	P2RY13	3	151044096	151047337	15	936805	0.48048	0.31544
64805	P2RY12	3	151054631	151102600	163	966973	-1.535	0.93761
285313	IGSF10	3	151153778	151179272	82	931908	1.2616	0.10355
344752	AADACL2	3	151451704	151475556	100	964603	-0.30077	0.61821
13	AADAC	3	151531769	151546276	90	949563	1.3713	0.085138
56670	SUCNR1	3	151591431	151599876	29	957050	0.78851	0.2152
4154	MBNL1	3	151962120	152183569	402	955835	3.4239	0.00030861
645843	TMEM14EP	3	152057487	152058779	3	1001201	0.70943	0.23903
5028	P2RY1	3	152552736	152555845	6	978448	-0.49053	0.68812
5912	RAP2B	3	152880001	152888413	15	936835	0.47554	0.3172
152118	LINC02877	3	153202284	153220486	73	955155	0.13662	0.44567
26084	ARHGEF26	3	153838792	153975616	385	956693	5.8073	3.1744e-09
170506	DHX36	3	153993452	154042286	102	949316	4.5438	2.762e-06
344758	GPR149	3	154055461	154147504	262	964503	3.9015	4.7792e-05
4311	MME	3	154797436	154901518	253	945468	0.063523	0.47467
23007	PLCH1	3	155197670	155462878	964	961455	-0.4408	0.67032
285315	MISO1	3	155480401	155524076	122	966042	0.21754	0.4139
9197	SLC33A1	3	155544300	155572248	90	953226	1.4983	0.067021
8833	GMPS	3	155588325	155657150	231	963565	2.2553	0.012058
7881	KCNAB1	3	155838337	156256927	1289	953278	2.4251	0.0076519
6747	SSR3	3	156257929	156272973	50	985700	2.4799	0.0065708
25976	TIPARP	3	156392205	156424559	76	956500	1.7128	0.043375
389170	LEKR1	3	156543069	156763918	730	960137	0.8937	0.18574
57018	CCNL1	3	156864291	156878482	30	973030	3.065	0.0010883
79674	VEPH1	3	156977531	157221415	812	968777	2.8902	0.0019247
5806	PTX3	3	157154580	157161417	14	967479	-0.79241	0.78594
152078	SLC66A1LP	3	157261133	157395531	503	967890	1.2291	0.10951
6474	SHOX2	3	157813800	157823952	30	968473	0.90214	0.18349
51319	RSRC1	3	157823690	158262624	1458	970387	1.7209	0.042631
4291	MLF1	3	158288953	158324249	126	966224	0.82404	0.20496
85476	GFM1	3	158362286	158410361	177	984665	-0.39167	0.65235
56925	LXN	3	158384203	158390482	21	960727	0.12592	0.4499
5918	RARRES1	3	158414892	158450642	128	972461	0.0056326	0.49775
100287290		3	158458178	158477966	58	981544	-0.97862	0.83612
64747	MFSD1	3	158519051	158547508	73	968147	0.55493	0.28947
654502	IQCJ	3	158787041	158984096	485	954110	-1.578	0.94272
100505385	IQCJ-SCHIP1	3	158787041	159615155	2152	939970	-1.2017	0.88526
29970	SCHIP1	3	158991036	159615155	1648	935436	-0.83025	0.7968
3592	IL12A	3	159706623	159713806	19	971062	0.48813	0.31273
401097	C3orf80	3	159943423	159946000	5	910289	1.5869	0.056265
57560	IFT80	3	159974774	160118028	223	953911	2.5215	0.0058424
10051	SMC4	3	160117078	160152755	77	960886	2.7653	0.0028438
286827	TRIM59	3	160153291	160167626	30	960898	2.829	0.0023345
3840	KPNA4	3	160212783	160283376	132	974507	2.0507	0.02015
80117	ARL14	3	160394948	160396236	2	974311	0.75218	0.22597
151742	PPM1L	3	160473996	160788817	832	957971	2.4848	0.0064818
8706	B3GALNT1	3	160801671	160823160	45	969844	2.7235	0.0032302
51068	NMD3	3	160939050	160970082	74	977070	1.8794	0.030093
165679	SPTSSB	3	161062580	161090662	115	985463	2.1237	0.016848
131149	OTOL1	3	161147389	161221740	317	972338	1.8401	0.032877
6476	SI	3	164696686	164796283	225	961862	-1.3306	0.90833
22865	SLITRK3	3	164902010	164914469	30	950881	-1.0395	0.85072
590	BCHE	3	165490692	165555260	205	978246	-3.3674	0.99962
79740	ZBBX	3	166958075	167098193	390	966352	-0.47087	0.68113
5276	SERPINI2	3	167159577	167196732	121	961995	-0.15174	0.5603
151790	WDR49	3	167196289	167371747	363	933023	0.31007	0.37825
11235	PDCD10	3	167401692	167452693	93	945189	1.2705	0.10196
5274	SERPINI1	3	167453432	167543357	310	964482	0.33623	0.36835
27333	GOLIM4	3	167726457	167813712	217	943098	0.81872	0.20647
2122	MECOM	3	168801287	169381563	2015	955498	8.0449	4.3161e-16
84517	ACTRT3	3	169484709	169487683	11	972617	-1.214	0.88763
55892	MYNN	3	169490619	169507504	24	942303	-0.71343	0.76221
151827	LRRC34	3	169511216	169530574	54	951902	-0.14985	0.55956
344657	LRRIQ4	3	169530658	169555561	68	934140	-0.37563	0.64641
79782	LRRC31	3	169557029	169587723	87	945735	0.088783	0.46463
344658	SAMD7	3	169629360	169656963	87	947616	0.11583	0.45389
7095	SEC62	3	169684580	169716161	55	963086	-0.10628	0.54232
26996	GPR160	3	169755735	169803184	113	954009	1.5224	0.06396
80012	PHC3	3	169805368	169899537	154	945320	2.064	0.01951
5584	PRKCI	3	169940220	170023770	311	967733	1.0773	0.14067
6498	SKIL	3	170075473	170114637	106	952686	4.2354	1.1407e-05
5010	CLDN11	3	170136653	170152479	53	937801	2.1781	0.014699
57709	SLC7A14	3	170177342	170303863	323	948060	0.29865	0.38261
200916	RPL22L1	3	170582664	170588045	13	982691	3.0329	0.0012109
56648	EIF5A2	3	170606204	170626426	47	951348	2.7258	0.0032074
6514	SLC2A2	3	170714137	170744768	84	962408	2.2256	0.013021
23043	TNIK	3	170780292	171178197	1218	944912	3.714	0.00010202
5337	PLD1	3	171318195	171528284	640	957234	2.3199	0.010173
389177	TMEM212	3	171561139	171577108	34	928073	1.3451	0.089295
64778	FNDC3B	3	171757418	172118493	984	937068	2.8517	0.0021742
2693	GHSR	3	172161081	172166246	19	971800	1.8474	0.032343
8743	TNFSF10	3	172223298	172241297	79	969581	0.71629	0.23691
57552	NCEH1	3	172348435	172429207	273	941919	-0.38845	0.65116
1894	ECT2	3	172468425	172539264	179	945593	0.90646	0.18235
83893	SPATA16	3	172607147	172859058	683	955578	-0.30324	0.61915
22871	NLGN1	3	173115570	174004434	2545	951378	-0.55797	0.71157
254827	NAALADL2	3	174577095	175523428	3502	946891	-1.1251	0.86972
79718	TBL1XR1	3	176738542	176915048	510	944854	3.3528	0.00040005
10242	KCNMB2	3	178254086	178562217	1081	961658	-0.15288	0.56075
64393	ZMAT3	3	178735011	178790067	121	929411	1.155	0.12405
5290	PIK3CA	3	178866311	178952500	267	951880	2.7732	0.0027754
27094	KCNMB3	3	178957537	178984838	150	959877	1.9364	0.02641
51193	ZNF639	3	179041551	179053325	32	947684	0.020038	0.49201
55669	MFN1	3	179065480	179111014	120	948745	0.22323	0.41168
59345	GNB4	3	179113876	179169371	138	928731	-0.34615	0.63538
86	ACTL6A	3	179280708	179306193	52	948386	-0.49979	0.69139
57129	MRPL47	3	179306253	179322434	30	951436	-0.67027	0.74866
4711	NDUFB5	3	179322575	179342288	30	940963	-1.3044	0.90395
8975	USP13	3	179370933	179507189	452	940169	0.58883	0.27799
51555	PEX5L	3	179512746	179754841	746	966398	0.60894	0.27128
151613	TTC14	3	180319918	180336120	23	923076	1.4603	0.072107
339829	CCDC39	3	180331360	180397300	140	920380	0.86824	0.19263
8087	FXR1	3	180630096	180700541	162	942069	-0.29629	0.61649
131118	DNAJC19	3	180701497	180707562	13	902463	-0.14275	0.55676
6657	SOX2	3	181429712	181432224	4	843417	1.2317	0.10904
